对影片本身的惊喜多过于对片中包袱的反应,5,疯狂的石头
中国式黑色幽默,4,疯狂的石头
灰色幽默,5,疯狂的石头
就是结尾有点马虎，别的都很不错,5,疯狂的石头
宁浩初长成！,4,疯狂的石头
虽然是小制作，但还是有些许不敬业~ 但带给我们的足够了！,4,疯狂的石头
开创了一种电影,4,疯狂的石头
节奏感很好，演员也很有张力，黄渤不愧是实力喜剧演员,5,疯狂的石头
很重的痕迹模仿盖·里奇的 两只大烟枪 与 Snatch ，拍出来还是不错。MD，陈凯歌还模仿黑泽明勒，所以模仿还是讲得出些东西来。,5,疯狂的石头
"小成本怎么了,国产怎么了. ",4,疯狂的石头
恩，挺牛比了，人家致敬得相当代三个表。,4,疯狂的石头
看過的少數算得上的國產片之一。,5,疯狂的石头
聪明的宁浩，能走多远？,4,疯狂的石头
国产片拍到这个程度真的很不容易,4,疯狂的石头
时隔几年回头去看，当初新颖的剧情结构（在国产片而言）确实勾人眼球。,4,疯狂的石头
中国大陆,4,疯狂的石头
国产小成本戏剧的大效果,5,疯狂的石头
比较经典的喜剧，哈哈,5,疯狂的石头
让你看看什么是专业,5,疯狂的石头
高中的时候和好朋友在录像厅看的，只记得笑得很high~,4,疯狂的石头
模仿的很有中国特色，好片,5,疯狂的石头
赞就一个字，这样的片子，目前来说大陆最上乘了杯具( ⊙ o ⊙ )啊！,5,疯狂的石头
不错~,4,疯狂的石头
模仿盖里奇的风格,4,疯狂的石头
平民喜剧加黑色元素加现代叙事,4,疯狂的石头
非常有新意的电影！,5,疯狂的石头
进步奖；另外，太像盖里奇的Snatch了吧？,4,疯狂的石头
疯狂的不只是石头,4,疯狂的石头
恩，这才叫喜剧片呢~,5,疯狂的石头
黑色幽默,4,疯狂的石头
看了这片子我才知道中国电影还是有救的。,5,疯狂的石头
近年最好的国产喜剧片,5,疯狂的石头
我居然没收藏过石头。。。。。。。。。。。。。。,4,疯狂的石头
继续mark，虽然借鉴了创意但是好歹这个是良心作，后续的赛车真心看不得,4,疯狂的石头
难得!,4,疯狂的石头
中国的喜剧也可以这么让我笑，中国电影有希望了！（抚须淡然一笑）,5,疯狂的石头
宁浩的时代来临了。,5,疯狂的石头
让死了一样的国产电影又活了,5,疯狂的石头
！！,4,疯狂的石头
想家的时候看一看。,5,疯狂的石头
顶你个肺！,4,疯狂的石头
从多角度看一个问题,4,疯狂的石头
"这个我一定要说,实在是太赞了,去年的快乐一半归功于它",5,疯狂的石头
喜欢得不行好么，台词至今都霸占着口头禅好么。,5,疯狂的石头
DVD,4,疯狂的石头
难道那一年，这部片不是一个奇迹？,5,疯狂的石头
这么有名的片子这么晚才看是以为我一直对这种类型不感冒，今个一看这结局立马让我想起了《买凶杀人》&amp;《夺命金》。五颗星给编剧！,5,疯狂的石头
bmw别摸我哈哈哈,4,疯狂的石头
没什么好说的，直接5星吧~,5,疯狂的石头
中国的黑色幽默,4,疯狂的石头
牛逼,5,疯狂的石头
老片子，看过，标记一下。,4,疯狂的石头
中国电影的新希望,5,疯狂的石头
模仿剽窃抄袭，只要搞得好，就是好作品,4,疯狂的石头
我爱你亲爱的姑娘~,4,疯狂的石头
有两杆大烟枪的痕迹，不过无妨，笑得好欢乐，支持国产！五星！,5,疯狂的石头
源于生活，高于生活，哈哈,5,疯狂的石头
小成本电影的巅峰！,5,疯狂的石头
想不出这剧本多少人一起写出来的,4,疯狂的石头
过这么久再看一遍，还是觉得很好看，很经典。剧本、剪辑、演员和配乐都很赞，小制作的典范。,5,疯狂的石头
